sha,file,implicated
03eb292bab1fd190eaaab9e0135acad87671288f,camel-core/src/test/java/org/apache/camel/converter/stream/CachedOutputStreamTest.java,1
2381617fa630c99d0bb2652aa8d93fd7ab6b6cb4,components/camel-mqtt/src/main/java/org/apache/camel/component/mqtt/MQTTEndpoint.java,1
5f23fdc3929323c55f17fd8ceb215175c6a49d70,components/camel-http/src/main/java/org/apache/camel/component/http/HttpHeaderFilterStrategy.java,1
9b6db3431d2538092401357011d5885b586aef29,components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationConsumer.java,1
9b6db3431d2538092401357011d5885b586aef29,components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationProducer.java,1
d3a63d0a78193b785a0f6c6129d72f6896394a39,camel-core/src/test/java/org/apache/camel/component/file/DirectoryCreateIssueTest.java,1
1d5d7d1a78c17ab44b55614a4a695ba9a806698e,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsMessage.java,1
3ca5c0259dab33a903bc08ac678359d2cd108a21,components/camel-jms/src/test/java/org/apache/camel/component/jms/discovery/JmsDiscoveryTest.java,1
3ca5c0259dab33a903bc08ac678359d2cd108a21,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java,1
37378de60c3823010d394995928afc1c8392de02,camel-core/src/test/java/org/apache/camel/processor/RandomLoadBalanceJavaDSLBuilderTest.java,1
a323fd347ae5f4a13e52cd479db693cd499cf0f0,camel-core/src/test/java/org/apache/camel/component/file/DirectoryCreateIssueTest.java,1
eea03a0a66a8b6593e02fa681d2daea91a2ffaeb,components/camel-xmlsecurity/src/main/java/org/apache/camel/dataformat/xmlsecurity/XMLSecurityDataFormat.java,1
100492eced51cfb0b3ad31565e2a07648793c67e,camel-core/src/main/java/org/apache/camel/processor/WireTapProcessor.java,1
100492eced51cfb0b3ad31565e2a07648793c67e,camel-core/src/test/java/org/apache/camel/processor/WireTapOnPrepareTest.java,1
919d6b2aa4c6498dcda14b101f4b8346bf6bdaad,camel-core/src/main/java/org/apache/camel/builder/ExpressionBuilder.java,1
756e7391227237f521a3a03dfa5478ba2fffe535,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,1
d8becb7830b5637bc09779d75ea41887291e809d,camel-core/src/main/java/org/apache/camel/Message.java,1
2bb29b7a8ffabcbbaf3116a423fe03b04088867c,camel-core/src/main/java/org/apache/camel/component/log/LogComponent.java,1
6542c82199809ffb14ff3404ce0bb68a792b7863,components/camel-stream/src/main/java/org/apache/camel/component/stream/StreamEndpoint.java,1
7ad85b490a32e26e1ba422a36827a326f8501108,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/feature/PayLoadDataFormatFeature.java,1
7ad85b490a32e26e1ba422a36827a326f8501108,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/DefaultCxfBinding.java,1
7ad85b490a32e26e1ba422a36827a326f8501108,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/HybridSourceDataBinding.java,1
7ad85b490a32e26e1ba422a36827a326f8501108,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfEndpoint.java,1
7ad85b490a32e26e1ba422a36827a326f8501108,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/interceptors/RemoveClassTypeInterceptor.java,1
9fead2da39120f6c3685b5117d54a5c3a3d1ca9b,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,1
9fead2da39120f6c3685b5117d54a5c3a3d1ca9b,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpConsumer.java,1
9fead2da39120f6c3685b5117d54a5c3a3d1ca9b,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpConsumer.java,1
24308c106b7b89dea5c0c7e730a22dfcc7fb4e21,camel-core/src/test/java/org/apache/camel/processor/routingslip/RoutingSlipDataModificationTest.java,1
24308c106b7b89dea5c0c7e730a22dfcc7fb4e21,camel-core/src/test/java/org/apache/camel/processor/routingslip/RoutingSlipWithExceptionTest.java,1
24308c106b7b89dea5c0c7e730a22dfcc7fb4e21,camel-core/src/main/java/org/apache/camel/builder/ProcessorBuilder.java,1
24308c106b7b89dea5c0c7e730a22dfcc7fb4e21,camel-core/src/main/java/org/apache/camel/model/ProcessorType.java,1
24308c106b7b89dea5c0c7e730a22dfcc7fb4e21,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,1
24308c106b7b89dea5c0c7e730a22dfcc7fb4e21,camel-core/src/main/java/org/apache/camel/processor/RoutingSlip.java,1
aaa2710cb8e7d23db4819599d87cb1a9af8c4549,components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/internal/client/AbstractClientBase.java,1
aaa2710cb8e7d23db4819599d87cb1a9af8c4549,components/camel-salesforce/camel-salesforce-maven-plugin/src/main/java/org/apache/camel/maven/CamelSalesforceMojo.java,1
aaa2710cb8e7d23db4819599d87cb1a9af8c4549,components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/internal/client/SalesforceSecurityListener.java,1
f0b8e011f29772da7d0da92852b8f70d5b31ad80,camel-core/src/main/java/org/apache/camel/impl/EventDrivenPollingConsumer.java,1
a211f98cc2e7a0068b4723b9a00780cac627970f,components/camel-jms/src/test/java/org/apache/camel/component/jms/CamelJmsTestHelper.java,1
a211f98cc2e7a0068b4723b9a00780cac627970f,components/camel-jms/src/main/java/org/apache/camel/component/jms/reply/TemporaryQueueReplyManager.java,1
155291104587f8066a4406e16f264642baafaa75,components/camel-saxon/src/main/java/org/apache/camel/component/xquery/XQueryBuilder.java,1
4b154e1662268f083432001b76f6e6e8f3d4d465,camel-core/src/main/java/org/apache/camel/model/CatchDefinition.java,1
3c6769dbd287d4ec919104649947b84eafc3050c,components/camel-google-mail/src/main/java/org/apache/camel/component/google/mail/GoogleMailConsumer.java,1
3c6769dbd287d4ec919104649947b84eafc3050c,components/camel-google-mail/src/main/java/org/apache/camel/component/google/mail/GoogleMailProducer.java,1
11a82c5954c50dd1cc81347ff0088cb035738c62,camel-core/src/main/java/org/apache/camel/impl/converter/FutureTypeConverter.java,1
11a82c5954c50dd1cc81347ff0088cb035738c62,camel-core/src/main/java/org/apache/camel/model/ThreadsDefinition.java,1
11a82c5954c50dd1cc81347ff0088cb035738c62,camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java,1
11a82c5954c50dd1cc81347ff0088cb035738c62,camel-core/src/main/java/org/apache/camel/processor/ThreadsProcessor.java,1
11a82c5954c50dd1cc81347ff0088cb035738c62,camel-core/src/main/java/org/apache/camel/ProducerTemplate.java,1
11a82c5954c50dd1cc81347ff0088cb035738c62,camel-core/src/test/java/org/apache/camel/processor/async/AsyncDeadLetterChannelTest.java,1
b9805ed18d9ff51e45c256d3fec0e1ab05fd4e54,camel-core/src/test/java/org/apache/camel/processor/exceptionpolicy/DefaultExceptionPolicyStrategyUsingWhenTest.java,1
b9805ed18d9ff51e45c256d3fec0e1ab05fd4e54,camel-core/src/main/java/org/apache/camel/processor/exceptionpolicy/DefaultExceptionPolicyStrategy.java,1
b9805ed18d9ff51e45c256d3fec0e1ab05fd4e54,camel-core/src/main/java/org/apache/camel/processor/exceptionpolicy/ExceptionPolicyKey.java,1
b9805ed18d9ff51e45c256d3fec0e1ab05fd4e54,camel-core/src/main/java/org/apache/camel/model/OnExceptionDefinition.java,1
b9805ed18d9ff51e45c256d3fec0e1ab05fd4e54,camel-core/src/main/java/org/apache/camel/processor/ErrorHandlerSupport.java,1
19a6f3a9b69a23aa5e5ad4489e03c5e170e8964b,camel-core/src/test/java/org/apache/camel/issues/InterceptorLogTest.java,1
3d2982d3b4938cd9e80e6bbd05e45f8da7173c76,camel-core/src/main/java/org/apache/camel/Exchange.java,1
c83e23c0c6a937240a226f56fa63e62bc7ff31ac,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1
4664d64c69840637b564b5f65c5ec0f026e46c10,components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyClientBossPoolBuilder.java,1
4664d64c69840637b564b5f65c5ec0f026e46c10,components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyServerBossPoolBuilder.java,1
4664d64c69840637b564b5f65c5ec0f026e46c10,components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyWorkerPoolBuilder.java,1
fed8e8fd5094ca974e9a908bf55a44c0f861c25b,components/camel-test-blueprint/src/main/java/org/apache/camel/test/blueprint/CamelBlueprintHelper.java,1
28ea7c04de1eecfb3bcf3fc7a7c801f08101df28,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,1
28ea7c04de1eecfb3bcf3fc7a7c801f08101df28,camel-core/src/main/java/org/apache/camel/util/UnsafeUriCharactersEncoder.java,1
8146e08a5365c6cba3a3a4d42a32f582c1e7c74a,camel-core/src/main/java/org/apache/camel/impl/CompositeRegistry.java,1
8146e08a5365c6cba3a3a4d42a32f582c1e7c74a,components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpComponent.java,1
daa2433c16be9ef42aefb33af2432c6c95ac7357,tests/camel-itest/src/test/java/org/apache/camel/itest/jms/JmsHttpJmsTest.java,1
8d87e86d0eb2502ee564c9face4936aa3ac3b64e,components/camel-mail/src/main/java/org/apache/camel/component/mail/MailConsumer.java,1
6d40039c513627c9668fb12c3e63f07f2347d7ab,components/camel-spark-rest/src/test/java/org/apache/camel/component/sparkrest/RestCamelSparkRequestBeanTest.java,1
6d40039c513627c9668fb12c3e63f07f2347d7ab,components/camel-spark-rest/src/test/java/org/apache/camel/component/sparkrest/RestCamelSparkSplatTest.java,1
6d40039c513627c9668fb12c3e63f07f2347d7ab,components/camel-spark-rest/src/main/java/org/apache/camel/component/sparkrest/SparkComponent.java,1
6d40039c513627c9668fb12c3e63f07f2347d7ab,components/camel-spark-rest/src/test/java/org/apache/camel/component/sparkrest/RestCamelSparkAcceptTest.java,1
6d40039c513627c9668fb12c3e63f07f2347d7ab,components/camel-spark-rest/src/test/java/org/apache/camel/component/sparkrest/RestCamelSparkParamTest.java,1
d5dfe67bbfd5699ea917bf5a0b551b4f947e77b4,camel-core/src/main/java/org/apache/camel/processor/Throttler.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationDisableTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/model/ResequencerType.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/builder/RouteBuilderTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/processor/BatchProcessor.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/spi/LifecycleStrategy.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/management/InstrumentationErrorHandlerWrappingStrategy.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/management/DefaultInstrumentationAgent.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingPropertiesTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,components/camel-spring/src/main/java/org/apache/camel/spring/CamelJMXAgentType.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingPlatformMBSTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/model/AggregateDefinition.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/management/DefaultManagementAgent.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/model/ProcessorType.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationWithConnectorTest.java,1
063797bb691be182cb1e8c12cf336ffb68433fdd,camel-core/src/main/java/org/apache/camel/model/AggregatorType.java,1
a53a8e119d023a3556bbfd3f55a0f5eafde179cf,camel-core/src/main/java/org/apache/camel/processor/RoutingSlip.java,1
f6970d678d2bddae104d6699f8b4d95a5786ea0e,camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptSimpleRouteTest.java,1
f659853b62c1cfff15777f25f789861c74ce95a0,camel-core/src/main/java/org/apache/camel/main/MainSupport.java,1
6cdc18dcdf38dfd2f08365831fcf7f81897316d0,camel-core/src/main/java/org/apache/camel/CamelContext.java,1
9503e3370d30d7d4203f248b9a975168547631cb,camel-core/src/test/java/org/apache/camel/processor/RecipientListTest.java,1
e828f7a688d859bbc06398d80e6bc7d2e5591ff4,components/camel-spring/src/main/java/org/apache/camel/spring/remoting/CamelProxyFactoryBean.java,1
e828f7a688d859bbc06398d80e6bc7d2e5591ff4,components/camel-spring/src/main/java/org/apache/camel/spring/remoting/CamelServiceExporter.java,1
ffad0c2ec4d99aad807a1b9511fc9c5fa4bba38f,components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java,1
ffad0c2ec4d99aad807a1b9511fc9c5fa4bba38f,components/camel-spring/src/main/java/org/apache/camel/spring/RouteBuilderFinder.java,1
ffad0c2ec4d99aad807a1b9511fc9c5fa4bba38f,camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/test/java/org/apache/camel/component/crypto/SignatureTests.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/test/java/org/apache/camel/converter/crypto/CryptoDataFormatTest.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/processor/DigitalSignatureProcessor.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/DigitalSignatureConstants.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/processor/VerifyingProcessor.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/DigitalSignatureConfiguration.java,1
5925a0507ad9b6324cb0f356a1c93b6380d3294d,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/processor/SigningProcessor.java,1
25c929e0cc7716416067ad4217796e4197e48462,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,1
25c929e0cc7716416067ad4217796e4197e48462,components/camel-spring/src/test/java/org/apache/camel/spring/interceptor/DelayerInterceptorTest.java,1
15f0d707a856c85b94b7c17d0f09bb3f9fcb84cc,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,1
5c184f93dea63c8eddc78088a7c074ff1ea2b5bd,components/camel-zookeeper/src/main/java/org/apache/camel/component/zookeeper/ZookeeperProducer.java,1
9d5c459f6532945b5bde2c40927fb713a98b85d1,camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java,1
f176de90c52cee60f45a80ee1a8dfadce236db11,camel-core/src/test/java/org/apache/camel/issues/TwoTimerWithJMSIssue.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/main/java/org/apache/camel/management/DefaultManagementAgent.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/main/java/org/apache/camel/spi/InstrumentationAgent.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/main/java/org/apache/camel/management/DefaultManagementNamingStrategy.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java,1
4bc0b115feae2be632a82fbec3500244aeba8bf5,camel-core/src/main/java/org/apache/camel/management/InstrumentationAgentImpl.java,1
7bc40c5e02bc205468a87b92365d02f29995aac0,camel-core/src/main/java/org/apache/camel/component/xslt/XsltEndpoint.java,1
7bc40c5e02bc205468a87b92365d02f29995aac0,camel-core/src/test/java/org/apache/camel/component/xslt/XsltFileNotFoundTest.java,1
b06caf55fe50515f2e3a3a8136195de536064b77,camel-core/src/main/java/org/apache/camel/component/seda/SedaConsumer.java,1
b06caf55fe50515f2e3a3a8136195de536064b77,camel-core/src/test/java/org/apache/camel/processor/ThreadsRejectedExecutionTest.java,1
b06caf55fe50515f2e3a3a8136195de536064b77,camel-core/src/main/java/org/apache/camel/processor/ThreadsProcessor.java,1
abe3de90d2d9160106008378b58621610c664b0c,components/camel-aws/src/main/java/org/apache/camel/component/aws/s3/S3Endpoint.java,1
35c8dd74eb0f96c9d242234936fa4dc4d9252104,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpProducer.java,1
35c8dd74eb0f96c9d242234936fa4dc4d9252104,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpConsumer.java,1
35c8dd74eb0f96c9d242234936fa4dc4d9252104,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpEndpoint.java,1
35c8dd74eb0f96c9d242234936fa4dc4d9252104,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpProducer.java,1
35c8dd74eb0f96c9d242234936fa4dc4d9252104,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpConsumer.java,1
35c8dd74eb0f96c9d242234936fa4dc4d9252104,components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/UriConfigurationTest.java,1
ba34ea7e4957802c550fef60424f55e1612a3a49,camel-core/src/test/java/org/apache/camel/component/dataset/DataSetSedaTest.java,1
ba34ea7e4957802c550fef60424f55e1612a3a49,camel-core/src/main/java/org/apache/camel/component/dataset/DataSetConsumer.java,1
ba34ea7e4957802c550fef60424f55e1612a3a49,camel-core/src/test/java/org/apache/camel/processor/RoutePerformanceTest.java,1
9f400e9655a4eb156b344ec98bcbab760c03eb73,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint/OSGiBlueprintTestSupport.java,1
bfd72dcbdabbc7a1ed4c558b7c95eba918c9a12d,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsIOConverter.java,1
61813026ebdd39bb74738f0c9140cfa7735533d7,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,1
a9e44173f89f4adc86dba51c4a09cc41a4957056,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,1
76502c12a585dd0c3f7a7ea92a4bd938e3a0811b,camel-core/src/main/java/org/apache/camel/component/file/GenericFileProducer.java,1
e0a4327ca402a6f7d9bd2c06f1f2d9d963c8f7b0,camel-core/src/main/java/org/apache/camel/builder/xml/XPathBuilder.java,1
488d3e2f142bf326d5b78637e93cb1030a50d6d5,camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java,1
488d3e2f142bf326d5b78637e93cb1030a50d6d5,camel-core/src/main/java/org/apache/camel/impl/ProducerCache.java,1
3695d353c70bd309d43b0693e284a0ea975c4ba0,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,1
d50eb8d31ce83b2de213ba35112901df5998b7c9,tests/camel-itest/src/test/java/org/apache/camel/itest/jetty/JettyValidatorTest.java,1
604d2d8c2f5b6176608f7dad827237f465980ac4,components/camel-jsonpath/src/main/java/org/apache/camel/jsonpath/JsonPathEngine.java,1
79997b76ff104ba13dab3cdb845077090779a49a,camel-core/src/test/java/org/apache/camel/component/bean/BeanOverloadedMethodFQNTest.java,1
79997b76ff104ba13dab3cdb845077090779a49a,camel-core/src/main/java/org/apache/camel/component/bean/MethodInfo.java,1
79997b76ff104ba13dab3cdb845077090779a49a,camel-core/src/main/java/org/apache/camel/util/StringHelper.java,1
c746429d2f6a04eeb4975e1e84ee37d53ff66aee,components/camel-freemarker/src/main/java/org/apache/camel/component/freemarker/FreemarkerEndpoint.java,1
c746429d2f6a04eeb4975e1e84ee37d53ff66aee,components/camel-freemarker/src/test/java/org/apache/camel/component/freemarker/FreemarkerTest.java,1
2a137c78a8809975ec10be914215f8f9ab59a95f,components/camel-jpa/src/main/java/org/apache/camel/processor/idempotent/jpa/JpaMessageIdRepository.java,1
2a137c78a8809975ec10be914215f8f9ab59a95f,camel-core/src/main/java/org/apache/camel/processor/idempotent/IdempotentConsumer.java,1
2a137c78a8809975ec10be914215f8f9ab59a95f,camel-core/src/main/java/org/apache/camel/processor/idempotent/IdempotentOnCompletion.java,1
493cd800cea74bc7f8457d9b063dc327fd69772a,camel-core/src/test/java/org/apache/camel/processor/TraceableUnitOfWorkTest.java,1
04c51fb2693009d4ca15b200d4bac377a6e334a7,camel-core/src/test/java/org/apache/camel/issues/ProxyReturnNullIssueTest.java,1
da0d8833d133d90c2fb34b508d252d3f19ad7806,components/camel-aws/src/main/java/org/apache/camel/component/aws/sqs/SqsConsumer.java,1
35d0a3fd43875f7541e5604c34f824134ac5ee37,camel-core/src/test/java/org/apache/camel/BodyAndHeaderConvertTest.java,1
35d0a3fd43875f7541e5604c34f824134ac5ee37,camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java,1
59bcdde7c278c552a4e500182e82680d0ac19ff4,components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java,1
